"id","title","abstract","included"
1299,"Viral detection by high-throughput sequencing","We applied a high-throughput sequencing platform, Ion PGM, for viral detection in fecal samples from adult cows collected in Hokkaido, Japan. Random RT-PCR was performed to amplify RNA extracted from 0.25 ml of fecal specimens (N = 8), and more than 5 Î¼g of cDNA was synthesized. Unbiased highthroughput sequencing using the 318 v2 semiconductor chip of these eight samples yielded 57â580 K (average: 270 K, after data analysis) reads in a single run. As a result, viral genome sequences were detected in each specimen. In addition to bacteriophage, mammal- and insect-derived viruses, partial genome sequences of plant, algal, and protozoal viruses were detected. Thus, this metagenomic analysis of fecal specimens could be useful to comprehensively understand viral populations of the intestine and food sources in animals.",0
2273,"Hepatitis E in three immunocompromized children in southeastern France","Hepatitis E virus (HEV) causes an emerging autochthonous disease in developed countries where links with a viral porcine reservoir have been evidenced. Moreover, chronic HEV infection and associated-cirrhosis have been described in severely immunocompromized patients. Nonetheless, only few studies have focused on pediatric HEV infections worldwide and only four autochthonous cases have been reported in children in developed countries. We describe here acute hepatitis E in three immunocompromized children. Case no. 1 was a 9-year-old liver transplant recipient girl in whom H1N1 2009 flu infection was diagnosed concurrently with hepatitis E. Case no. 2 was a 12-year-old boy presenting early medullar relapse of lymphoblastic leukemia of type B and in whom HEV RNA was detected over a 29-week period. Case no. 3 was a 9-year-old boy with a rare primary immunodeficiency due to XIAP deficiency. HEV infections were all autochthonously acquired and involved different viruses classified as subtype f, c, and e of genotype 3, which are those described in autochthonous cases in Europe. These three observations prompt to consider HEV as a causative agent of hepatitis in children in developed countries, and to perform particularly HEV testing in those severely immunocompromized who may develop chronic hepatitis E. Â© 2011 Elsevier B.V.",0
1884,"Epidemiological survey of enteric viruses in wild boars in the Czech Republic: First evidence of close relationship between wild boar and human rotavirus A strains","Population of wild boar is increasing in the whole Europe, the animals migrate close to human habitats which greatly increases the possibility of natural transmission between domestic animals or humans and wild boars. The aim of the study was to estimate in population of free-living wild boar in the Czech Republic the prevalence of enteric viral pathogens, namely rotavirus groups A and C (RVA and RVC), porcine reproductive and respiratory syndrome virus (PRRSV), and members of family Coronaviridae (transmissible gastroenteritis virus â TGEV, porcine epidemic diarrhea virus â PEDV, porcine respiratory coronavirus â PRCV, and porcine hemagglutination encephalomyelitis virus â PHEV) and Picornaviridae,(teschovirus A â PTV, sapelovirus A â PSV, and enterovirus G â EV-G). In our study, stool samples from 203 wild boars culled during hunting season 2014â2015 (from October to January) were examined by RT-PCR. RVA was detected in 2.5% of tested samples. Nucleotide analysis of VP7, VP4, and VP6 genes revealed that four RVA strains belong to G4P[25]I1, G4P[6]I5, G11P[13]I5, and G5P[13]I5 genotypes and phylogenetic analysis suggested close relation to porcine and human RVAs. The prevalence of RVC in wild boar population reached 12.8%, PTV was detected in 20.2%, PSV in 8.9%, and EV-G in 2.5% of samples. During our study no PRRSV or coronaviruses were detected. Our study provides the first evidence of RVC prevalence in wild boars and indicates that wild boars might contribute to the genetic variability of RVA and also serve as an important reservoir of other enteric viruses.",0
1098,"Defining an emerging disease","Defining an emerging disease is not straightforward, as there are several different types of disease emergence. For example, there can be a 'real' emergence of a brand new disease, such as the emergence of bovine spongiform encephalopathy in the 1980s, or a geographic emergence in an area not previously affected, such as the emergence of bluetongue in northern Europe in 2006. In addition, disease can emerge in species formerly not considered affected, e.g. the emergence of bovine tuberculosis in wildlife species since 2000 in France. There can also be an unexpected increase of disease incidence in a known area and a known species, or there may simply be an increase in our knowledge or awareness of a particular disease. What all these emerging diseases have in common is that human activity frequently has a role to play in their emergence. For example, bovine spongiform encephalopathy very probably emerged as a result of changes in the manufacturing of meat-and-bone meal, bluetongue was able to spread to cooler climes as a result of uncontrolled trade in animals, and a relaxation of screening and surveillance for bovine tuberculosis enabled the disease to re-emerge in areas that had been able to drastically reduce the number of cases. Globalisation and population growth will continue to affect the epidemiology of diseases in years to come and ecosystems will continue to evolve. Furthermore, new technologies such as metagenomics and high-throughput sequencing are identifying new microorganisms all the time. Change is the one constant, and diseases will continue to emerge, and we must consider the causes and different types of emergence as we deal with these diseases in the future.",0
2299,"Stem-loop recognition by DDX17 facilitates miRNA processing and antiviral defense","DEAD-box helicases play essential roles in RNA metabolism across species, but emerging data suggest that they have additional functions in immunity. Through RNAi screening, we identify an evolutionarily conserved and interferon-independent role for the DEAD-box helicase DDX17 in restricting Rift Valley fever virus (RVFV), a mosquito-transmitted virus in the bunyavirus family that causes severe morbidity and mortality in humans and livestock. Loss of Drosophila DDX17 (Rm62) in cells and flies enhanced RVFV infection. Similarly, depletion of DDX17 but not the related helicase DDX5 increased RVFV replication in human cells. Using crosslinking immunoprecipitation high-throughput sequencing (CLIP-seq), we show that DDX17 binds the stem loops of host pri-miRNA to facilitate their processing and also an essential stem loop in bunyaviral RNA to restrict infection. Thus, DDX17 has dual roles in the recognition of stem loops: in the nucleus for endogenous microRNA (miRNA) biogenesis and in the cytoplasm for surveillance against structured non-self-elements. Â© 2014 Elsevier Inc.",0
1532,"Phylogeographic analysis of African swine fever virus based on the p72 gene sequence","African swine fever virus (ASFV) outbreak has been considered as an emerging and re-emerging disease for almost a century. Diagnostically, simple polymerase chain reaction and sequencing-based molecular detection could be employed for both viral identification and genotyping. This study established a novel phylogenetic analysis and epidemiology comparison based on 205 bp of p72 gene sequences. Based on this partial p72 fragment, an updated list of 44 different genotypes from a total of 516 ASFV sequences compiled from GenBank was generated. Nucleotide diversity was 0.04325 Â± 0.00231. The analysis of spatial genetic variation divided the ASFV populations of the African continent into four clades (clade A: central and upper eastern Africa; clade B: eastern Africa; clade C: eastern and southern Africa; and clade D: southern Africa). These results and the developed protocol could serve as useful molecular tools for ASFV diagnosis from degraded DNA or putrefied samples, and also provide the phylogeographic perspective to identify the origin of viral outbreaks, facilitating the decision planning to limit their spread.",0
1369,"âNext-Generationâ Surveillance: An Epidemiologistsâ Perspective on the Use of Molecular Information in Food Safety and Animal Health Decision-Making","Advances in the availability and affordability of molecular and genomic data are transforming human health care. Surveillance aimed at supporting and improving food safety and animal health is likely to undergo a similar transformation. We propose a definition of âmolecular surveillanceâ in this context and argue that molecular data are an adjunct to rather than a substitute for sound epidemiological study and surveillance design. Specific considerations with regard to sample collection are raised, as is the importance of the relation between the molecular clock speed of genetic markers and the spatiotemporal scale of the surveillance activity, which can be control- or strategy-focused. Development of standards for study design and assessment of molecular surveillance system attributes is needed, together with development of an interdisciplinary skills base covering both molecular and epidemiological principles.",0
1757,"Molecular epidemiology and a loop-mediated isothermal amplification method for diagnosis of infection with rabies virus in Zambia","The National Livestock Epidemiology and Information Center (NALEIC) in Zambia reported over 132 cases of canine rabies diagnosed by the direct fluorescent antibody test (DFAT) from 2004 to 2009. In this study, the lineage of rabies virus (RABV) in Zambia was determined by phylogenetic analysis of the nucleoprotein (N) and glycoprotein (G) gene sequences. Total RNA was extracted from 87-DFAT brain specimens out of which only 35 (40%) were positive on nested reverse transcription polymerase chain reaction (RT-PCR) for each gene, and 26 being positive for both genes. Positive specimens for the N (n= 33) and G (n= 35) genes were used for phylogenetic analysis. Phylogenetic analysis of the N gene showed two phylogenetic clusters in Zambia belonging to the Africa 1b lineage present in eastern and southern Africa. While one cluster exclusively comprised Zambian strains, the other was more heterogeneous regarding the RABV origins and included strains from Tanzania, Mozambique and Zambia. Phylogenetic analysis of the G gene revealed similar RABV strains in different hosts and regions of Zambia. We designed primers for reverse transcription loop-mediated isothermal amplification (RT-LAMP) assay from the consensus sequence of the N gene in an attempt to improve the molecular diagnosis of RABV in Zambia. The specificity and reproducibility of the RT-LAMP assay was confirmed with actual clinical specimens. Therefore, the RT-LAMP assay presented in this study may prove to be useful for routine diagnosis of rabies in Zambia. Â© 2011 Elsevier B.V.",0
1148,"A polyoma-like virus associated with an acute disease of fledgling budgerigars (Melopsittacus undulatus)","A virus previously isolated from fledgling budgerigars (Melopsittacus undulatus) suffering from an acute disease, has been purified and the structural characteristics have been determined. The virions with a buoyant density of 1.34 g/ml are non-enveloped icosahedral particles with a diameter of about 46-48 nm. Their DNA genome has a molecular weight of about 3.3 x 106 d, and exists as supericoiled circular, relaxed circular, and linear molecules. There are eight structural proteins, the most abundant of which gas a molecular weight of about 42,000 d. Empty capsid shells with buoyant densities of 1.31 g/ml are similar in size and shape, but lack DNA and histone-like polypeptides. Virus replication in chicken embryo cells results in cytopathic changes characterized by rounding and enlargement of the nucleus, and formation of intranuclear inclusion bodies. All these properties justify classification of the virus as polyoma-like.",0
2931,"Genomic characterisation of the feline sarcoid-associated papillomavirus and proposed classification as Bos taurus papillomavirus type 14","Feline sarcoids are rare mesenchymal neoplasms of domestic and exotic cats. Previous studies have consistently detected short DNA sequences from a papillomavirus (PV), designated feline sarcoid-associated papillomavirus (FeSarPV), in these neoplasms. The FeSarPV sequence has never been detected in any non-sarcoid sample from cats but has been amplified from the skin of cattle suggesting that feline sarcoids are caused by cross-species infection by a bovine papillomavirus (BPV). The aim of the present study was to determine the genome of the PV that contains the FeSarPV sequence. Using the circular nature of PV DNA, four specifically designed 'outward facing' primers were used to amplify two approximately 4,000 bp DNA segments from a feline sarcoid. The two PCR products were sequenced using next generation sequencing and the full genome of the PV, consisting 7,966 bp, was assembled and analysed. Phylogenetic analysis revealed the PV was closely related to the species 4 delta BPVs-1, -2, and -13, but distantly related to any carnivoran PV genus. These results are consistent with feline sarcoids being caused by a BPV type and we propose a classification of BPV-14 for this novel PV. Initial analysis suggests that, like other delta BPVs, the BPV-14 E5 protein could cause mesenchymal proliferation by binding to the platelet derived growth factor beta receptor. Interestingly BPV-14 has not been detected in any equine sarcoid suggesting that BPV-14 has a host range that is limited to bovids and felids.",0
1040,"Transcriptome sequencing reveals a complete genome sequence of cowpea aphid-borne mosaic virus from passion fruit in Kenya","Analysis of transcriptome sequencing (RNA-Seq) data revealed a complete Cowpea aphid-borne mosaic virus (CABMV) genome from virus-infected passion fruit in Kenya. We compared it with six complete CABMV genomes, one each from Zimbabwe and Uganda and two each from Brazil and India. The Zimbabwean isolate CABMV-Z was the closest, with 83.0% nucleotide identity.",0
2179,"Transcriptional response of avian cells to infection with Newcastle disease virus","Newcastle disease virus (NDV) causes widespread disease in poultry and wild-birds throughout the world. cDNA microarray analysis was used to examine the effect of NDV infection on host cell transcription. The results show that NDV infection causes an apparent suppression of the interferon response genes during the early stages of infection. In addition, the results reveal transcriptional silencing of cytoskeletal proteins such as the Î±, Î², and Î³ types of actin, and a downregulation of the thioredoxin gene, a likely mediator of apoptosis with possible implications in NDV pathogenesis. Comparative analyses show that a majority of genes that were transcriptionally regulated during infection with another common respiratory pathogen of poultry, the avian pneumovirus, remained unaltered during NDV infection, suggesting that even phylogenetically related viruses elicit unique or ""signature"" patterns of host transcriptional profiles during infection of host cells. Â© 2004 Elsevier B.V. All rights reserved.",0
3094,"Molecular epidemiologic survey of infectious bursal disease viruses in broiler farms raised under different vaccination programs","Over a span of nearly 4 yr, 246 bursal tissue samples were collected from Brazilian commercial broiler flocks (Gallus gallus) throughout the country and imprinted to sample collection cards (Flinders Technology Associates (FTA) cards). A total of 75 infectious bursal disease virus (IBDV) strains was successfully detected from the FTA card imprints and were submitted for further identification and molecular characterization. Nucleotide and predicted amino acid sequences of the IBDV surface protein VP2 were used to identify strains of the virus and place them into phylogenetic groups. The amino acids across the hypervariable region of VP2 in this study varied, but around half of all positive samples were classified as vaccine virus. The IBD viruses fell into 3 categories: variant IBDV, classic IBDV (vaccine), and very virulent (vv) IBDV. The samples were collected according to the 3 different vaccination strategies used in broilers: vectored vaccine, antigen-antibody complex vaccine, and conventional live vaccine. The genetic profile and frequency of the strains recovered from the flocks were highly dependent on the vaccination program. This information helps us gain a better understanding of the current landscape of IBD in Brazil and provides additional scientific data to support selection of the most effective vaccination strategies, products, and practices to prevent disease.",0
1488,"Classical swine fever virus vs. Classical swine fever virus: The superinfection exclusion phenomenon in experimentally infected wild boar","Two groups with three wild boars each were used: Group A (animals 1 to 3) served as the control, and Group B (animals 4 to 6) was postnatally persistently infected with the Cat01 strain of CSFV (primary virus). The animals, six weeks old and clinically healthy, were inoculated with the virulent strain Margarita (secondary virus). For exclusive detection of the Margarita strain, a specific qRT-PCR assay was designed, which proved not to have crossreactivity with the Cat01 strain. The wild boars persistently infected with CSFV were protected from superinfection by the virulent CSFV Margarita strain, as evidenced by the absence of clinical signs and the absence of Margarita RNA detection in serum, swabs and tissue samples. Additionally, in PBMCs, a well-known target for CSFV viral replication, only the primary infecting virus RNA (Cat01 strain) could be detected, even after the isolation in ST cells, demonstrating SIE at the tissue level in vivo. Furthermore, the data analysis of the Margarita qRT-PCR, by means of calculated ÎCt values, supported that PBMCs from persistently infected animals were substantially protected from superinfection after in vitro inoculation with the Margarita virus strain, while this virus was able to infect naive PBMCs efficiently. In parallel, IFN-Î± values were undetectable in the sera from animals in Group B after inoculation with the CSFV Margarita strain. Furthermore, these animals were unable to elicit adaptive humoral (no E2-specific or neutralising antibodies) or cellular immune responses (in terms of IFN-Î³-producing cells) after inoculation with the second virus. Finally, a sequence analysis could not detect CSFV Margarita RNA in the samples tested from Group B. Our results suggested that the SIE phenomenon might be involved in the evolution and phylogeny of the virus, as well as in CSFV control by vaccination. To the best of our knowledge, this study was one of the first showing efficient suppression of superinfection in animals, especially in the absence of IFN-Î±, which might be associated with the lack of innate immune mechanisms.",0
1424,"Electron microscopical studies on 'nonsyncytia forming' bovine herpes viruses isolated in Tanzania","A description is given of the morphology of 4 viruses recently isolated from bovines with widely differing clinical symptoms. The morphologic features of the isolates are characteristic of the herpes virus group, thus confirming the preliminary classification of the virus strains based on their biological and serological behavior. The findings also indicate that differential diagnosis of herpes viruses on morphologic criteria does not seem possible.",0
2744,"Variations in the viral genome and biological properties of bovine leukemia virus wild-type strains","Bovine leukemia virus (BLV) is the etiological agent of enzootic bovine leukosis (EBL), which causes enormous economic losses in the livestock industry worldwide. To reduce the economic loss caused by BLV infection, it is important to clarify the characters associated with BLV transmissibility and pathogenesis in cattle. In this study, we focused on viral characters and examined spontaneous mutations in the virus and viral properties by analyses of whole genome sequences and BLV molecular clones derived from cows with and without EBL. Genomic analysis indicated that all 28 strains harbored limited genetic variations but no deletion mutations that allowed classification into three groups (A, B, and C), except for one strain. Some nucleotide/amino acid substitutions were specific to a particular group. On the other hand, these genetic variations were not associated with the host bovine leukocyte antigen-DRB3 allele, which is known to be related to BLV pathogenesis. The viral replication activity in vitro was high, moderate, and low in groups A, B, and C, respectively. In addition, the proviral load, which is related to BLV transmissibility and pathogenesis, was high in cows infected with group A strains and low in those infected with group B/C strains. Therefore, these results suggest that limited genetic variations could affect viral properties relating to BLV transmissibility and pathogenesis.",0
2263,"Molecular and biophysical characterization of TT virus: Evidence for a new virus family infecting humans","The recent isolation of a novel DNA virus from the serum of a Japanese patient (T.T.) has provided the latest possible candidate virus associated with cryptogenic hepatitis. In the present study, we report the complete nucleotide sequence of this virus (TTV) isolated from the serum of a West African. Based on PCR studies designed to amplify overlapping regions of the viral genome and sensitivity to digestion with mung bean nuclease, the vital genome is circular and negative stranded, and comprises 3,852 nt, which is 113 nt longer than the prototype isolate from Japan. Cesium chloride density gradient centrifugation demonstrated banding of the virus at 1.31-1.34 g/ml; filtration studies indicated that TTV had a particle size of 30-50 nm. These results suggest that the virus is similar to the Circoviridae, viruses known to infect plants and vertebrates (e.g, birds and swine); however, sequence similarity searches of available databases did not reveal identity between TTV and other viruses. Phylogenetic analyses of a 260-nt region from 151 globally distributed isolates demonstrated the existence of three major TTV genotypes. Several individuals at high risk for infection with parenterally transmitted viruses were infected with more than one genotype. There was no correlation between genotype and geographic origin. Finally, intravenous inoculation of TTV-positive human serum into chimpanzees demonstrated that TTV can be transmitted to primates; no biochemical or histological evidence for hepatitis was obtained. The distinct biophysical and molecular characteristics of TTV suggest that it is a member of a new family of viruses, which we have tentatively named the Circinoviridae.",0
1699,"Avian influenza virus wild bird surveillance in the azov and black sea regions of ukraine (2010-2011)","The Azov and Black Sea basins are part of the transcontinental wild bird migration routes from Northern Asia and Europe to the Mediterranean, Africa, and Southwest Asia. These regions constitute an area of transit, stops during migration, and nesting for many different bird species. From September 2010 to September 2011, a wild bird surveillance study was conducted in these regions to identify avian influenza viruses. Biological samples consisting of cloacal and tracheal swabs and fecal samples were collected from wild birds of different ecological groups, including waterfowl and sea-and land-based birds, in places of mass bird accumulations in Sivash Bay and the Utlyuksky and Molochniy estuaries. The sampling covered the following wild bird biological cycles: autumn migration, wintering, spring migration, nesting, and postnesting seasons. A total of 3634 samples were collected from 66 different species of birds. During the autumn migration, 19 hemagglutinating viruses were isolated, 14 of which were identified as low pathogenicity avian influenza (LPAI) virus subtypes H1N?, H3N8, H5N2, H7N?, H8N4, H10N7, and H11N8. From the wintering samples, 45 hemagglutinating viruses were isolated, 36 of which were identified as LPAI virus subtypes H1N1, H1N? H1N2, H4N?, H6N1, H7N3, H7N6, H7N7, H8N2, H9N2, H10N7, H10N4, H11N2, H12N2, and H15N7. Only three viruses were isolated during the spring migration, nesting, and postnesting seasons (serotypes H6, H13, and H16). The HA and NA genes were sequenced from the isolated H5 and N1 viruses, and the phylogenetic analysis revealed possible ecological connections between the Azov and Black Sea regions and Europe. The LPAI viruses were isolated mostly from mallard ducks, but also from shellducks, shovelers, teals, and white-fronted geese. The rest of the 14 hemagglutinating viruses isolated were identified as different serotypes of avian paramyxoviruses (APMV-1, APMV-4, APMV-6, and APMV-7). This information furthers our understanding of the ecology of avian influenza viruses in wild bird species.",0
1917,"Prevalence and Molecular Characterization of the Hepatitis E Virus in Retail Pork Products Marketed in Canada","Infection with the hepatitis E virus (HEV) is very common worldwide. HEV causes acute viral hepatitis with approximately 20 million cases per year. While HEV genotypes 1 and 2 cause large waterborne and foodborne outbreaks with a significant mortality in developing countries, genotypes 3 and 4 are more prevalent in developed countries with transmission being mostly zoonotic. In North America and Europe, HEV has been increasingly detected in swine, and exposure to pigs and pork products is considered to be the primary source of infection. Therefore we set out to investigate the prevalence of HEV in retail pork products available in Canada, by screening meal-size portions of pork pÃ¢tÃ©s, raw pork sausages, and raw pork livers. The presence of the HEV genomes was determined by RT-PCR and viral RNA was quantified by digital droplet PCR. Overall, HEV was detected in 47% of the sampled pork pÃ¢tÃ©s and 10.5% of the sampled raw pork livers, but not in the sampled pork sausages, and sequencing confirmed that all HEV strains belonged to genotype 3. Further phylogenetic analysis revealed that except for one isolate that clusters with subtype 3d, all isolates belong to subtype 3a. Amino acid variations between the isolates were also observed in the sequenced capsid region. In conclusion, the prevalence of HEV in pÃ¢tÃ©s and raw pork livers observed in this study is in agreement with the current HEV distribution in pork products reported in other developed countries.",0
2692,"Single primer isothermal amplification (SPIA) combined with next generation sequencing provides complete bovine coronavirus genome coverage and higher sequence depth compared to sequence-independent single primer amplification (SISPA)","Coronaviruses are of major importance for both animal and human health. With the emergence of novel coronaviruses such as SARS and MERS, the need for fast genome characteri-sation is ever so important. Further, in order to understand the influence of quasispecies of these viruses in relation to biology, techniques for deep-sequence and full-length viral genome analysis are needed. In the present study, we compared the efficiency of two sequence-independent approaches [sequence-independent single primer amplification (SISPA) and single primer isothermal amplification (SPIA, represented by the Ovation kit)] coupled with high-throughput sequencing to generate the full-length genome of bovine coronavirus (BCoV) from a nasal swab. Both methods achieved high genome coverage (100% for SPIA and 99% for SISPA), however, there was a clear difference in the percentage of reads that mapped to BCoV. While approximately 45% of the Ovation reads mapped to BCoV (sequence depth of 169â284 944), only 0.07% of the SISPA reads (sequence depth of 0â249) mapped to the reference genome. Although BCoV was the focus of the study we also identified a bovine rhinitis B virus (BRBV) in the data sets. The trend for this virus was similar to that observed for BCoV regarding Ovation vs. SISPA, but with fewer sequences mapping to BRBV due to a lower amount of this virus. In summary, the SPIA approach used in this study produced coverage of the entire BCoV (high copy number) and BRBV (low copy number) and a high sequence/ genome depth compared to SISPA. Although this is a limited study, the results indicate that the Ovation method could be a preferred approach for full genome sequencing if a low copy number of viral RNA is expected and if high sequence depth is desired.",0
1411,"Phylogenetic analysis of bovine viral diarrhea viruses using five different genetic regions","Phylogenetic analysis of the five different regions (5â² non-coding region (5â²NCR), Npro, E2, NS3 and NS5B-3â²NCR) of 48 Japanese and reported bovine viral diarrhea virus (BVDV) genomes was performed. Japanese BVDVs were segregated into BVDV1 subdivided into six subgroups and BVDV2. One isolate, So CP/75, isolated in 1975 and previously proposed as subgroup 1e according to its 5â²NCR sequence, was quite unique and formed an independent lineage in the tree of any region. Another isolate, 190CP, obtained from an experimental mucosal disease case was classified as subgroup 1e, defined by Becher et al. in the 5â²NCR, Npro and E2 regions, whereas it was classified as subgroup 1a in the NS5B-3â²NCR region. The genomic sequences of the American isolates ILLC and ILLNC obtained from the GenBank database were assigned into subgroup 1b in the 5â²NCR, N pro, E2 and NS5B-3â²NCR regions, whereas they were assigned into subgroup 1a in the NS3 region, suggesting that recombination between the virus strains classified into different subgroups had occurred in an animal. These findings suggest that phylogenetic analysis of several genetic regions is useful for the further characterization of field BVDV isolates. Â© 2003 Elsevier B.V. All rights reserved.",0
2354,"Genomic and serological diversity of bovine viral diarrhea virus in Japan","Genomic properties of 62 field isolates of bovine viral diarrhea virus (BVDV) collected from 1974 to 1999 in Japan were investigated. The 5â² untranslated region (UTR) was amplified by reverse transcriptase-Polymerase chain reaction (RT-PCR) and the 244 to 247 base nucleotide sequences were determined. Serological properties were also characterized by the cross-Neutralization test using antisera against the representative strain of the classified genotype. Using phylogenetic tree analysis, BVDV 1 was subdivided into two major clusters, BVDV-1a (29 isolates) and BVDV-1b (27 isolates). In group 1a, 3 differed from the other viruses, and were classified in a branch assigned as 1aâ². However, 4 isolates (So CP/75, 190 CP, 190 NCP and KS86-1-NCP) could not be assigned to group 1a or 1b. In comparison with the published sequence data, KS86-1-NCP, 190 CP and 190 NCP were similar to the Southern Africa isolates that have recently been proposed as BVDV 1c. The 5â²UTR sequence of So CP/75 was unique among those of BVDV 1, suggesting that the isolate should be classified into a new genotype. Only 2 out of 62 isolates collected in 1989 and 1990 were iden-Tified as BVDV 2. The results of the cross-Neutralization test strongly supported these data, suggesting a close correlation between the 5â²UTR sequence and the antigenicity of BVDV.",0
996,"Identification and complete genome analysis of a novel bovine picornavirus in Japan","We identified novel viruses in feces from cattle with diarrhea collected in 2009 in Hokkaido Prefecture, Japan, by using a metagenomics approach and determined the (near) complete sequences of the virus. Sequence analyses revealed that they had a standard picornavirus genome organization, i.e. 5' untranslated region (UTR) - L- P1 (VP4- VP3- VP2- VP1) - P2 (2A- 2B- 2C) - P3 (3A- 3B- 3C-3D) - 3'UTR- poly(A). They are closely related to other unclassified Chinese picornaviruses; bat picornaviruses group 1-3, feline picornavirus, and canine picornavirus, sharing 45.4-51.4% (P1), 38.0-44.9% (P2), and 49.6-53.3% (P3) amino acid identities, respectively. The phylogenetic analyses and detailed genome characterization showed that they, together with the unclassified Chinese picornaviruses, grouped as a cluster for the P1, 2C, 3CD and VP1 coding regions. These viruses had conserved features (e.g. predicted protein cleavage sites, presence of a leader protein, 2A, 2C, 3C, and 3D functional domains), suggesting they have a common ancestor. Reverse-transcription-PCR assays, using specific primers designed from the 5'UTR sequence of these viruses, showed that 23.0% (20/87) of fecal samples from cattle with diarrhea were positive, indicating the prevalence of these picornavirus in the Japanese cattle population in Hokkaido Prefecture. However, further studies are needed to investigate the pathogenic potential and etiological role of these viruses in cattle.",1
913,"Full genome analysis of bovine astrovirus from fecal samples of cattle in Japan: identification of possible interspecies transmission of bovine astrovirus","A viral metagenomics approach was used to investigate fecal samples of Japanese calves with and without diarrhea. Of the different viral pathogens detected, read counts gave nearly complete astrovirus-related RNA sequences in 15 of the 146 fecal samples collected in three distinct areas (Hokkaido, Ishikawa, and Kagoshima Prefectures) between 2009 and 2015. Due to the lack of genetic information about bovine astroviruses (BoAstVs) in Japan, these sequences were analyzed in this study. Nine of the 15 Japanese BoAstVs were closely related to Chinese BoAstVs and clustered into a lineage (tentatively named lineage 1) in all phylogenetic trees. Three of 15 strains were phylogenetically separate from lineage 1, showing low sequence identities, and clustered instead with an American strain isolated from cattle with respiratory disease (tentatively named lineage 2). Interestingly, two of 15 strains clustered with lineage 1 in the open reading frame (ORF)1a and ORF1b regions, while they clustered with lineage 2 in the ORF2 region. Remarkably, one of 15 strains exhibited low amino acid sequence similarity to other BoAstVs and was clustered separately with porcine astrovirus type 5 in all trees, and ovine astrovirus in the ORF2 region, suggesting past interspecies transmission.",1
2393,"GiRaF: Robust, computational identification of influenza reassortments via graph mining","Reassortments in the influenza virus - a process where strains exchange genetic segments - have been implicated in two out of three pandemics of the 20th century as well as the 2009 H1N1 outbreak. While advances in sequencing have led to an explosion in the number of whole-genome sequences that are available, an understanding of the rate and distribution of reassortments and their role in viral evolution is still lacking. An important factor in this is the paucity of automated tools for confident identification of reassortments from sequence data due to the challenges of analyzing large, uncertain viral phylogenies. We describe here a novel computational method, called GiRaF (Graph-incompatibility-based Reassortment Finder), that robustly identifies reassortments in a fully automated fashion while accounting for uncertainties in the inferred phylogenies. The algorithms behind GiRaF search large collections of Markov chain Monte Carlo (MCMC)-sampled trees for groups of incompatible splits using a fast biclique enumeration algorithm coupled with several statistical tests to identify sets of taxa with differential phylogenetic placement. GiRaF correctly finds known reassortments in human, avian, and swine influenza populations, including the evolutionary events that led to the recent 'swine flu' outbreak. GiRaF also identifies several previously unreported reassortments via whole-genome studies to catalog events in H5N1 and swine influenza isolates. Â© The Author(s) 2010. Published by Oxford University Press.",0
2800,"Novel Reassortant Highly Pathogenic Avian Influenza (H5N8) Virus in Zoos, India","Highly pathogenic avian influenza (H5N8) viruses were detected in waterfowl at 2 zoos in India in October 2016. Both viruses were different 7:1 reassortants of H5N8 viruses isolated in May 2016 from wild birds in the Russian Federation and China, suggesting virus spread during southward winter migration of birds.",0
1290,"Genetic analysis of foot-and-mouth disease virus serotype A of Indian origin and detection of positive selection and recombination in leader protease- and capsid-coding regions","The leader protease (Lpro) and capsid-coding sequences (P1) constitute approximately 3 kb of the foot-and-mouth disease virus (FMDV). We studied the phylogenetic relationship of 46 FMDV serotype A isolates of Indian origin collected during the period 1968-2005 and also eight vaccine strains using the neighbour-joining tree and Bayesian tree methods. The viruses were categorized under three major groups - Asian, Euro-South American and European. The Indian isolates formed a distinct genetic group among the Asian isolates. The Indian isolates were further classified into different genetic subgroups (<5% divergence). Post-1995 isolates were divided into two subgroups while a few isolates which originated in the year 2005 from Andhra Pradesh formed a separate group. These isolates were closely related to the isolates of the 1970s. The FMDV isolates seem to undergo reverse mutation or convergent evolution wherein sequences identical to the ancestors are present in the isolates in circulation. The eight vaccine strains included in the study were not related to each other and belonged to different genetic groups. Recombination was detected in the Lpro region in one isolate (A IND 20/82) and in the VP1 coding 1D region in another isolate (A RAJ 21/96). Positive selection was identified at aa positions 23 in the Lpro (P<0.05; 0.046*) and at aa 171 in the capsid protein VP1 (P<0.01; 0.003**). Â© 2009 Indian Academy of Sciences.",0
