"id","title","abstract","included"
1265,"Elemental bioimaging and speciation analysis for the investigation of Wilson's disease using muxRF and XANES","A liver biopsy specimen from a Wilson's disease (WD) patient was analyzed by means of micro-X-ray fluorescence (muXRF) spectroscopy to determine the elemental distribution. First, bench-top muXRF was utilized for a coarse scan of the sample under laboratory conditions. The resulting distribution maps of copper and iron enabled the determination of a region of interest (ROI) for further analysis. In order to obtain more detailed elemental information, this ROI was analyzed by synchrotron radiation (SR)-based muXRF with a beam size of 4 mum offering a resolution at the cellular level. Distribution maps of additional elements to copper and iron like zinc and manganese were obtained due to a higher sensitivity of SR-muXRF. In addition to this, X-ray absorption near edge structure spectroscopy (XANES) was performed to identify the oxidation states of copper in WD. This speciation analysis indicated a mixture of copper(i) and copper(ii) within the WD liver tissue. Copyright © 2016 The Royal Society of Chemistry.",0
1266,"Zinc monotherapy in young children with asymptomatic Wilson's disease: Multicenter study in Japan","Background and Aims: AASLD and EASL guidelines recommend zinc monotherapy as a treatment for asymptmoatic patients with Wilson disease (WD). We previously reported that a reasonable goal in treating young children with asymptomatic WD using zinc to be maintaining 24-hour urinary copper excretion between 1 and 3 mug/kg/day for the first 1-2 years (Mizuochi, et al. JPGN 2011;53:365). Here, we aimed at evaluating long-term efficacy and safety of zinc monotherapy for young children, under 10 years old, with asymptomatic WD in Japanese pediatric centers and establishing appropriate benchmarks of maintenance therapy. Methods: We performed a retro-and prospective study to examine 21 children (median age 6 years, range 1-9) who satisfied diagnostic criteria for WD and were treated solely with zinc acetate prior to symptom onset at 10 participating pediatric centers in Japan. No additional WD sequelas, such as jaundice, hepatomegaly, or neurologic abnormalities were noted. We monitored serum AST and ALT, nonceruloplasmin serum copper, and 24-hour urinary copper for 1-7 years after initiation of zinc monotherapy. Additional monitorings included white blood cell count, hemoglobin, platelet count, gamma-glutamyltransferase, total bilirubin, albumin, iron, amylase, lipase, and prothrombin time, as well as 24-hour urinary zinc excretion. We performed abdominal ultrasonograpy and evaluated clinical WD manifestations, drug compliance, and adverse effects of zinc. The prescribed dosage of zinc acetate for patient <= 5 years was 25 mg twice daily; for those children 6 years or older, the dose was 25mg 3 times daily. We increased the dosage of zinc if the patients had AST/ALT > 50-70 U/L, and decreased it if they had adverse effects of zinc such as iron-deficiency anemia or pancytopenia. Results: At time of diagnosis, AST/ALT and 24-hour urinary copper were 148+/-118/234+/-151 U/L and 124+/-54 mug/day (5.8+/-2.9 mug/kg/day), respectively. All patients continued to take zinc without any evidence of zinc toxicity. None of our 21 patients became clinically symptomatic. AST/ALT significantly decreased to 54+/-30/77+/-49 U/L (P<0.001) at 1 month after initiation of treatment and was mostly maintained under 50 U/L for 1-7 years (AST/ALT: 33+/-7/38+/-17 and 29+/-5/34+/-6 U/L at 1 and 7 years after initiation of treatment, respectively). Twenty four-hour urinary copper significantly decreased to 49+/-21 mug/day (2.2+/-1.1 mug/kg/day; P<0.001) at 6 months after initiation of treatment and was mostly maintained under 75 mug/day and between 1 and 3 mug/kg/day for the remainder of the study (2.2+/-0.6 and 1.5+/-0.2 mug/kg/day at 1 and 7 years after initiation of treatment, respectively). Conclusions: Long-term zinc monotherapy for young children with asymptomatic WD proved highly effective and safe. A reasonable goal in treating young children with asymptomatic WD using zinc appears to be maintaining both AST/ALT under 50 U/L and 24-hour urinary copper excretion between 1 and 3 mug/kg/day (and under 75 mug/day).",0
1267,"Serum zinc discriminate indeterminate: Acute liver failure from Wilson's disease: Acute liver failure","Objectives and Study: Wilson's disease (WD) is a rare autosomal recessive disorder of copper metabolism. Combined clinical and laboratory findings are needed for early diagnosis. There is the hypothesis suggested that low serum Zinc (Zn) is related to phenotypic severity of WD. Indeed, alkaline phosphatase (ALP), a Zn-containing metallo-enzymes that reflects the real Zn deficiency is relatively low in WD patients might support this presumption. However, few studies underscore the role of these biomarkers in WD pathogenesis and severity. Our study aimed to observe the values of serum Zn, ALP and other baseline laboratory results in acute liver failure (ALF) of indeterminate cause and WD. Patients and Methods: The medical records from children with WD (n=43) and ALF of indeterminate cause (n=9) at King's College Hospital between 2005 and 2015 were retrospectively reviewed. All WD children had disease causing mutations identified. WD is classified into WD-non-ALF (n=28) and WD-ALF (n=15). The values of serum Zn, copper, ceruloplasmin (CP) and liver function tests were collected. Free serum copper and corrected Zn formula were calculated as following; Free copper (mu mol/L) total copper (mu mol/L)-bound copper (mu mol/L) (Bound copper 0.0472 x ceruloplasmin (mg/L)) and Corrected Zn patient 0.25xZn normal + ((albumin normal/albumin patient) x (Zn patient-(0.25x Zn normal)) Results: Our study demonstrates, a significantly lower level of serum Zn, corrected Zn and ALP in WD-ALF compare to WD non-ALF and ALF of indeterminate cause (Table 1). Conclusion: The present study showed that the dramatic aberrance of serum Zn in WD-ALF can discriminate WD-ALF from indeterminate ALF.",0
1269,"A Japanese child with idiopathic copper toxicosis","We experienced a Japanese child with idiopathic copper toxicosis (ICT), who was diagnosed with special features of liver histology. Case: A seven-year-old boy was referred to our hospital because of a deep jaundice. He was suffering from itching and growth retardation since 3 years of age. His physical findings were jaundice, angioma spider on his cheeks, hepatospolenomegaly (liver palpable 6 cm in right costal margin, spleen palpable 5 cm in left costal margin), and scratches with bleeding in skin. His laboratory findings were WBC 6,420/micro L, hemoglobin 10.3 g/dL, platelet 174,000/micro L, total bilirubin 13.5 mg/dL, direct bilirubin 10.6 mg/dL, AST 1,477 U/L, ALT 457 U/L, LDH 393 U/L, GGT 162 U/L, Alb 2.9 g/dL, UA 2.4 mg/dL, PT 37.7%, APTT 49.4 sec, and haptoglobin 9mg/dL. His copper associated profiles were serum Cu 215 micro g/dL, ceruloplasmin 48.6 mg/dL, and 24-hour urine Cu 472.8 micro g/d. Clinical Course: He was diagnosed with Wilson's disease (WD) with normal serum ceruloplasmin level and no abnormality of ATP7B gene. He was treated with trientine hydrochloride in addition to zinc acetate for 30 days. His 24-hour urine Cu levels were increased to >2,500 micro g/d, while his condition was deteriorating. His new Wilson Index reached up to 17. He was transferred to the Transplantation Center and underwent cadaveric liver transplantation. Histology of explanted liver: Liver surface and divided face showed multiple nodular formations. Lobular architecture was disturbed with severe fibrosis. Inflammation was minimal. Mallory body like materials was markedly found in hepatocytes. A copper content in the explanted liver was 1482.3 micro g/g dry weight. Both Orcein and Rhodanine stainings were strongly stained in hepatocytes. Discussion and Conclusion: ICT is one of the copper metabolic disorders, less recognized than Wilson's disease. The pathogenesis of ICT is still unknown, but the clinical features of ICT are similar to hepatic type of Wilson's disease. Cases of Wilson's disease with normal or high level of serum ceruloplasimin should consider ICT. The liver histology is helpful to diagnose ICT.",0
1271,"An ongoing phase 2, multi-centre, open-label, study of WTX101 in Wilson disease patients - Early observations","Objective: The aim of this ongoing study is to evaluate the efficacy and safety of WTX101 in newly diagnosed Wilson Disease patients. Background: WTX101 (bis-choline tetrathiomolybdate) is an investigational de-coppering agent that is being developed for the treatment of Wilson Disease. The aim of this ongoing study is to evaluate the efficacy and safety of WTX101 in newly diagnosed Wilson Disease patients. Methods: Patients with a confirmed diagnosis of Wilson Disease naive to treatment or treated for <=28 days with chelation or zinc therapy received 30 or 60 mg WTX101 QD during the initiation phase. Dosing was individualized after 6 weeks, guided by laboratory and clinical criteria. Regular assessments included safety, status of liver disease including synthetic function and modified Nazer score, change from baseline in free copper. and neurological status using the Unified Wilson Disease Rating Scale (UWDRS). Results: The first six patients (age 18-53 years; 2 males) were followed for 8 to 36 weeks in the study. Modified Nazer score ranged from 1-5 and 5/6 had neurological manifestations at baseline. Reversible elevated liver function tests related to per-protocol dose escalations was observed in the first 2 patents. After reducing the initiation dose from 30 mg BID (totally 60 mg/day) to 30 mg QD and dose escalation to a maximum daily dose of 60 mg, WTX101 was well tolerated with no SAEs and few AEs. Hepatic status improved or remained stable. Elevated baseline plasma NCC adjusted for molybdenum on average normalized within 3 months. The UWDRS scores improved in all patients with neurological manifestations. By 3 months, the neurological examination score (part III) was reduced from approximately 30 to <10, with continuous improvement thereafter. Daily activity status (part II) showed similar improvement. Conclusions: WTX101 appears safe and well tolerated in patients with Wilson Disease. With improvement in clinical (hepatic and neurologic) and laboratory assessments including copper control in these initial patients, further clinical evaluation is warranted to establish the efficacy and safety of WTX101.",0
1272,"Iron accumulation in a Wilson disease patient: Longitudinal 7T MRI and transcranial sonography study","Objective: To investigate longitudinal changes in clinical symptoms, 7T MRI and transcranial sonography (TCS) during chelating treatment in a Wilson disease (WD) patient. Background: Pathophysiological causations and predictive biomarkers of clinical worsening in WD patients on anti-copper treatment are unknown. One of possible contributing factors may be brain iron accumulation. Our goal was to examine longitudinal changes in T2* relaxation time and echogenicity of deep grey matter structures as measures of iron content in a WD patient. Methods: We examined a de-novo WD patient at baseline and followed him periodically for 30 months on anti-copper treatment. Clinical severity was assessed using the Unified Wilson Disease rating scale (UWDRS). The 7T MRI imaging protocol included a 3D magnetization prepared rapid gradient echo (MPRAGE, TE=3 ms; TR=2300 ms) and 2D multi-echo gradient echo (GRE, 8 echoes 4.1-25.5 ms; TR=1820 ms) for T2* parametric mapping. R2* values were measured in the globus pallidus (GP), putamen (Put), caudate nucleus (NC) and thalamus (Thal). TCS was performed and echogenicity indices of lentiform nucleus (NL) and NC were calculated using a software for TCS digital image analysis. Results: 27-year old man developed ataxia and action tremor in hands and was diagnosed with WD (p.H1069Q homozygous mutation) three months later. At baseline there was pronounced NL hyperechogenicity bilaterally; R2* value in the GP (130) was 1.3 times increased compared to four age matched controls (mean 99.9+/-(SD)9.8). After penicillamin treatment initiation (increased to 900mg) ataxia and tremor progressed and generalized dystonia along with vertical gaze palsy appeared. After the switch to trientine (increased to 900mg) and later to Zinc(150mg)+trientine(600mg) his symptoms gradually improved and UWDRS score dropped from 104 to 56. R2* value gradually increased, particularly in Put (red arrows) and Thal (green arrows) suggesting iron accumulation. This was associated with thalamic atrophy and cavitation on MP-RAGE MRI (green arrows). TCS did not show any changes in NL and NC echogenicity during treatment. Conclusions: Our data suggest that increased brain iron concentration may be present already in de-novo WD while further iron deposition may accompany degenerative changes during unsuccessful anticopper treatment. NL hyperechogenicity does not reflect R2* changes and may serve as a trait marker. (Figure Presented).",0
1273,"Copper chelation efficacy of alginate/chitosan based D-penicillamine nanoparticles in rat model of non-Wilsonian brain copper toxicosis","Objective: To evaluate the copper (Cu) chelation efficacy of orally administered D-penicillamine loaded nanoparticles to that of conventional D-penicillamine therapy for 90 days in Wistar rat model for non- Wilsonian brain Cu toxicosis. Background: Oral D-penicillamine therapy is unable to attenuate the brain Cu overload and neurological manifestations in Wilsons disease patients. Methods: Atomic absorption spectrophotometry, high performance liquid chromatography, neurobehavioral and histopathological studies, and nanoparticles preparation/physico-chemical characterization were carried out. Results: D-penicillamine nanoparticles exhibited mean 274.09nm size and less than 29.32% of D penicillamine release under in vitro conditions. Pharmacokinetics studies showed augmented levels of Dpenicillamine in brain of nanoparticles based D-penicillamine delivery group compared to conventional Dpenicillamine delivery group. Conventional and nanoparticles based D-penicillamine therapy resulted in significantly improved neuromuscular coordination and memory along with concomitant increase in urinary Cu levels in Wistar rat model of copper toxicosis. Conventional D-penicillamine therapy resulted in negative rhodanine staining of brain and liver sections corroborated by 16.4% and 60.1% reduction in brain and hepatic Cu content, respectively compared to non-treated Cu-intoxicated group. However, liver and brain sections of nanoparticles based D-penicillamine therapy group demonstrated grade 1 Cu and no Cu depositions substantiated by 47.2% and 32.8% reduction in hepatic and brain Cu content, respectively in comparison to non-treated Cu-intoxicated group. Conclusions: Our data demonstrates the first in vivo evidence for therapeutic efficacy of D-penicillamine nanoparticles in chelating more brain Cu and mitigating neurological deficits even at half the dose as given in conventional D-penicillamine therapy. (Figure Presented).",0
1274,"Clinical profile of Wilson's disease at Yangon general hospital, Myanmar","Objective: To evaluate clinical, biochemical and imaging profile of patients with Wilson's Disease (WD). Background: There was no reported case series of WD in Myanmar. This study was a hospital -based study carried out at Department of Neurology, Yangon General Hospital, Myanmar. Methods: During the period of 2010 to 2015,17patients were diagnosed with definitive WD and one had likely WD by using Leipzig criteria. Results: Of the18 patients 8 were males and 10 were females. Mean age at the time of diagnosis was 20 years. Main presenting features were: abnormal gait in 17 out of 18 (94.4%); speech problems 17(94.4%), Parkinsonian features 9(50%), tremor 8(44.4%), cerebellar symptoms and signs in 4(22.2%).Fourteen patients (66.6%) had psychiatric symptoms.Five patients (27.7%) had swallowing difficulty, 2(11.1%) had seizures and 1(5.5%) had chorea.KF rings were positive in all patients. Serum ceruloplasmin level was low in 17(94.4%) patients and lower normal limit in one patient.Only 3 patients (16.6%) had coexisting hepatic manifestation.Renal and haematological involvement was seen in 2 patients (11.1%). Three (16.6%) patients had positive family history and one patient (5.5%) had consanguineous marriage of the parents. Only one of the siblings of affected patients was screened and found to have WD. CT (Brain) was done in 8 out of 18 patients (44.4%) and all had bilateral basal ganglia hypodensity and one (5.5%) had subcortical involvement.MRI (Brain) was done in 12 out of 18 patients(61.1%) and showed hyperintense signals inT2 mainly in basal ganglia, thalami and mid brain. All patients were treated with penicillamine initially and zinc as a maintenance therapy.One patient had 12- week pregnancy at the time of diagnosis and penicillamine was given as trientine is not available. Her neurological symptoms markedly improved and but she had premature delivery at 34 weeks. The child was low-birth weight with hypotonia and passed away at one year old.Only 7out of 18 patients (38.8%) came for regular follow- up and clinical improvements were seen but the outcome of eleven patients were not known. Conclusions: The limited access to diagnostic facilities and availability of drugs is a major barrier for the early diagnosis and compliance of long term treatment leading to devastating consequences of the disease in patients in this study.",0
1275,"Clinical and imaging deterioration of a mild case of Wilson's disease after chelation therapy","Objective: To present a case of a mild wilson disease with neuropsychiatric features which showed clinical and also imaging deteriotation five months after the chelation treatment with trientine. Background: Wilson Disease is a rare autosomal recessive inherited disorder of copper metabolism. Once the diagnosis of Wilsons Disease has been established to our patient proper chelation was initiated ALD from AL the available drugs trientine was choosen. Trientine is a chelator agent indicated as an initial therapy with less adverse effects than penicillamine. Methods: The dosage was initially 300mg daily for the first three months and then 600mg daily in two divided doses for the next two months. as soon as the dosage was increased neurological deterioration has been reported. According the neurological examination enchanced of postural and wing beating tremor had been mentioned as well as gait difficulty with dystonic spasms, mild sensory loss and ataxic speech. The brain MRI was deteriorated in comarison to the previous one obtained before the treatment. A characteristic face of giant panda sign has been described along with lesions in the basal ganglia, thalamus and midbrain. Results: The treatment was discontinued but before the urinary copper excretion was evaluated. After two weeks without treatment patient's clinical condition was improved and urinary copper excertion was reevaluated as well as serum copper both were below of the normal levels. Conclusions: As a conclusion in this case neurological and brain MRI deteriotation was due to excessive copper removal. So tranditional chelating agents may not be safe when used in mild types of wilson disease and preventive therapy like zinc may be more effective and preferable.",0
1276,"A case of Wilson's disease presenting with depression as the initial symptom","Wilson's disease is a chronic disorder resulting from abnormal accumulation of copper in various organs, which is usually accompanied with disorders of metabolism of copper due to specific gene abnormality. Many neurologic symptoms, such as slurred speech, dysarthria, dystonia, parkinsonian feature, chorea and ataxia, are widely known as initial symptoms and syndromes of Wilson's disease. But dementia or frontal lobe syndrome also can be seen in Wilson's disease. Herein we report a case of 17 year old male presenting executive dysfunction and apathy with depressive mood as the initial symptom of Wilson's disease. A 17-year old male derived at our emergency department with apathy which had occurred about 3 days before. His vital signs and lab finding were nonspecific. In initial neurologic examination, executive dysfunctions were suspected. During observation for about 3 h in hospital, he presented mild bilateral action-postural tremor and suspicious slurred speech was noted. In T2-weighted magnetic resonance images, bilateral symmetric high signal intensities in putamen and caudate nucleus. On his past diet history, he had eaten liver of pigs and shellfishes excessively for months, which contents high proportion of copper. Urine copper concentration were elevated (2123.2 lg/24 h) and serum ceruloplasmin level were decreased (< 4 mg/dL). On diagnosis of Wilson's disease, he was treated with zinc and trientine. Wilson's disease can lead to neuropsychiatric symptoms including subcortical dementia and frontal lobe syndrome. Generally, hepatic dysfunction or motor symptoms are frequently noted in early stage of the disease. But, in young age, acute onset of cognition disorders should be considered to Wilson's disease and close observation for neurologic symptoms are needed.",0
1277,"Wilson's disease associated with immotile cilia syndrome: A case report","Background and aims: Wilson's disease (WD) and primary ciliary dyskinesia (PCD) are rare autosomalrecessive disorders, both with a frequency <1:15000. We present a unique case of WD associated with PCD. Methods: Case-report Results: A 24-year-old woman was admitted with a history of headache, fatigue, anorexia and weight loss. Liver hardness, hypotonia, hypo-elicitable deep tendon reflexes, slight ataxia and Kayser-Fleischer rings were noted. Lab testing revealed increased liver functioning tests. Patient history highlighted 5 hospital admission for bronchopneumonia before age 12. Each time, lab testing demonstrated increased transaminasemia with normal ceruloplasminemia. Ultrasonography and liver biopsy documented moderate steatosis, at that time interpreted as due to PCD-induced cholestasis. Phase-contrast and electron microscopy revealed ciliary immobility, with no dynein in axoneme: she was diagnosed with PCD. At admission, Fibroscan demonstrated hepatic fibrosis. Brain MRI was unremarkable. Normal ceruloplasminemia, increased cupruria (2260mg/24h, normal<70), fibrosis with high copper liver deposition (349 mg/g; normal<9.9) were found. DNAI1, DNAH5, DNAH11 genes were normal, while compound heterozygosity for 2304-2305insC and R1041W mutations in the ATP7B gene was found, confirming WD. Patient was started on penicillamine, with benefit: 8 years after, she is asymptomatic. Conclusion: WD and PCD coexistence has never been reported. Loci adjacent to ATP7B may contain dyneincodifying sequences, affected by mutations of closer genes. Early diagnosis can save lives. In this case, liver impairment was grossly reverted with de-coppering agents. Moreover, the reduction of ceruloplasmin, being an acute phase reactant, was hindered by recurrent bronchopneumonia due to PCD. Being dogmatic about ceruloplasmin levels can drag away from correct diagnosis and treatment.",0
1279,"The frequency of copper deficiency due to over-treatment in Wilson's disease patients","Background and aims: Wilson's disease (WD) is an inherited disorder involving an excess of copper. Lifelong decoppering therapy is needed, but copper deficiency may result and manifest as myelopathy and haematological abnormalities. The aim of the study was to establish the frequency of copper deficiency as a treatment complication in group of WD patients. Methods: We examined consecutive patients who underwent routine follow-up between April 2012 and April 2014. The free serum concentration of copper, full blood counts, and somatosensory evoked potentials (SEPs) to evaluate dorsal column impairment were determined. Careful neurological examination for the presence of clinical signs of myelopathy or neuropathy was done. Overt copper deficiency was defined as the coexistence of low non-bound ceruloplasmin copper (NCC) copper concentration (<5 mug/dl), blood count abnormalities or/and myelopathy detected in SEPs and/or on spinal MRI. Results: 64 patients with WD were enrolled (39% hepatic, 51% neurologic, and 10% presymptomatic features). The calculated NCC was <5mug/dl (normal range, 10 - 15mug/dl) in 14 (21%) patients. In 80% of these patients, SEP conduction times were normal. Copper deficiency was diagnosed in three cases treated with zinc sulphate (two developed myelopathies with haematological signs, one leukopenia). Only one had clinical signs of myelopathy. Conclusion: Overt copper deficiency is a rare (4.6%) adverse effect of long term WD treatment. Neurological signs of copper deficiency are even more rare. However, a low NCC without other clinical signs is common (17%). Regular monitoring of copper metabolism parameters is essential to avoid treatment complications.",0
1280,"An ongoing phase-2, open-label study of WTX101 in Wilson disease patients-early observations","Background and aims: WTX101 (bis-choline tetrathiomolybdate) is a de-coppering agent in clinical development for Wilson Disease (WD). The aim of the study is to evaluate the efficacy and safety of WTX101 in WD patients. Methods: Patients naive to treatment or treated for <=28 days with chelation or zinc therapy were initiated on 30 or 60 mg WTX101 daily. Dosing was individualized after 6 weeks, guided by laboratory and clinical criteria. Assessments included safety, hepatic status, copper parameters and neurological status using the Unified Wilson Disease Rating Scale (UWDRS). Results: The first 6 patients were followed for 8 to 36 weeks in the study. Baseline Modified Nazer score ranged from 1-5 and 5/6 had neurological manifestations. Reversible elevated liver function tests after per-protocol dose escalations were observed in the first 2 patents. After reducing the initiation dose from 60 mg to 30 mg daily and dose escalation to a maximum daily dose of 60 mg, WTX101 was well tolerated with no SAEs and few AEs. Hepatic status improved or remained stable. Elevated baseline free copper on average normalized within 3 months. The UWDRS scores and daily activity improved in all neurological patients. Conclusion: WTX101 appears safe and well tolerated in WD patients, with improvement in clinical (hepatic and neurologic) and laboratory assessments. Further clinical evaluation is warranted.",0
1281,"Altered zinc ion levels and transporter expression indicate that high liver copper disrupts zinc metabolism in the Atp7b<sup>-/-</sup> mouse model of wilson disease","Wilson disease is an autosomal recessive disorder caused by a mutation in the ATP7B gene, which encodes for a copper-transporting P-type ATPase. This mutation impacts regulation of copper metabolism primarily in the liver, but in the kidneys and brain as well. Impaired function of the transporter ultimately results in a hyper-accumulation of copper in these organs with subsequent toxicity. While Wilson disease is traditionally viewed as a copper-related disorder, significantly elevated hepatic zinc levels (p <0.01) were observed via inductively-coupled plasma mass spectroscopy in the Atp7b<sup>-/-</sup> mouse model used to study Wilson disease. In order to determine the mechanisms of this observed hepatic hyperzincemia, relative transcription levels of hepatic specific zinc transporters belonging to the ZIP and ZnT families were observed through the use of RT-qPCR. The results obtained showed differences in mRNA levels of zinc transporters in the Atp7b<sup>-/-</sup> mice. Specifically, in 6 week old animals there was an increase in the relative amount of mRNA for the transporters ZIP9 and ZnT10. Further, differences in relative mRNA abundance were observed between 6 week old and greater than 20 week old animals, including decreased expression of ZIP7, ZIP9, ZnT4, ZnT6, and ZnT10 in the greater than 20 week old animals. This suggests there is indeed some connection between transcriptional regulation of hepatic zinc transporters and the abnormal zinc concentrations as a result of elevated hepatic copper levels.",0
1282,"Developing a copper responsive MRI Contrast Agent","Copper is the third most abundant trace metal in the body. Normally bound to important biomolecules, copper is an essential redox cofactor in several enzymatic reactions. Disruption of copper homeostasis is associated with a number of diseases including Alzheimer's, Parkinson's, Menkes, and Wilson's disease.1 Local concentrations of copper can vary from a few micromolar to several millimolar in these diseases.2 Early versions of copper responsive MRI agents demonstrated that Zn<sup>2+</sup> interferes with the Cu<sup>2+</sup> response, limiting its use in MR diagnostic applications.3 Here, we report the synthesis and MR properties of a new copper responsive contrast agent for magnetic resonance imaging (MRI). This MR sensor consists of a DO3A gadolinium-based contrast agent where a bis(benzoic-acid)methyl)amine copper-selective recognition motif (L<inf>1</inf>), was introduced. The sensor shows high selectivity to copper ions. Also exhibits high relaxivity (r<inf>1</inf>) with a 42% increase in relaxivity upon binding to 1 equivalent of Cu<sup>2+</sup>. Interestingly, only when fully bound to Cu<sup>2+</sup>, the sensor presents a 610% increase in r1 (~35mM<sup>-1</sup>.s<sup>-1</sup>) in the presence of physiologic concentrations of human serum albumin (HSA), as uniquely reported for high affinity zinc sensors (Figure 1).4 These results demonstrate that it is possible to design a functional MRI contrast agent responsive and selective to copper at low concentrations, paving the way for the possible translation to preclinical imaging. (Figure Presented).",0
1284,"Autoimmune hepatitis or Wilson's disease or both? Analysis of challenging cases","Objectives and study: Comorbidity of autoimmune hepatitis (AIH) and Wilson's disease (WD) can be considered, but has never been proven based on therapeutic response. There is a risk of misdiagnosis with standard diagnostic approach. We describe challenging patients where final diagnosis could not be established at primary diagnostic approach and we question coexistence of AIH and WD. Methods: We identified 4 cases among 165 WD (diagnosis according to Ferenci score - FS) and 321 AIH patients, in whom primary diagnosis was changed or questioned. Results: 3 patients were diagnosed because of elevated serum transaminases (TA) activity, and one due to acute hepatic failure. Case 1: diagnosed with AIH based on liver histology (steatohepatitis and fibrosis), ANA 1:640, IgG: 2824,5mg/dl, without WD tests performed. Prednisone and azathioprine (AZT) was not effective and 1 year later diagnosis of WD was done based on results of ceruloplasmin, urine copper excretion, liver copper and molecular test. Penicillamine was introduced, steroids and AZT were withdrawn leading to normal liver tests. Case 2: primarily did not fulfill criteria of WD: ceruloplasmin 16 mg/dl, normal urine copper excretion. Based on ANA 1:640 and ASMA 1:160, liver histology (severe inflammation and fibrosis) prednisolone was started. After 1 year the child developed psychiatric and neurological symptom, brain MRI revealed abnormalities. Based on ceruloplasmin concentration, neurological symptoms and molecular test (1 mutation) WD was diagnosed and zinc therapy was started. Meanwhile the patient was diagnosed with Crohn disease. Patient was treated with zinc, AZT and 5-ASA with good clinical and laboratory response. Case 3: had normal serum ceruloplasmin and urine copper excretion. Based on histology (periportal inflammation), positive ANA 1:320 and ASMA 1:80, prednisolone was initiated. After 1 year TA were still elevated. At 2nd diagnostic approach WD was diagnosed based on ceruloplasmin 14mg/dl and molecular test (FS: 7 points). Penicillamine was initiated and steroids were withdrawn leading to normal liver function tests. Case 4: diagnosed with WD based on ceruloplasmin 16mg/dl, urine copper excretion 4901ug/24h, K-F ring present and molecular test (2 mutations) (FS: 9 points). Penicillamine was started but 1 month later because of hipertransaminasemia and positive ANA (1:40), ASMA (1:40) steroids were added. After next 4 weeks trientine was started and penicillamine withdrawn due to neutropenia. Tapering of steroids led to TA elevation so steroids were continued. Liver biopsy performed after coagulation normalization showed steatohepatitis and fibrosis. Conclusion: WD usually can be distinguished from AIH but in selected cases differential diagnosis is challenging. WD should be retested in patients with poor response to steroids. In a big cohort of WD and AIH patients only one seems to have comorbidity but even in this case AIH was not fully confirmed.",0
1286,"Serum Zinc levels discriminate ""indeterminate"" acute liver failure from ""Wilson disease"" acute liver failure","Objectives and study: Wilson disease (WD) is a rare autosomal recessive disorder of copper metabolism. Combined clinical and laboratory findings are needed for early diagnosis. There is the hypothesis suggested that low serum Zinc (Zn) is related to phenotypic severity of WD. Indeed, alkaline phosphatase (ALP), a Zn-containing metallo-enzymes that reflects the real Zn deficiency is relatively low in WD patients might support this presumption. However, few studies underscore the role of these biomarkers in WD pathogenesis and severity. Our study was aimed to observe the values of serum Zn and other basic biomarkers in acute liver failure (ALF) of indeterminate cause and WD. Methods: Retrospective data was reviewed from children with WD (n=30) and indeterminate ALF (n=9) at King's college hospital in 2005 - 2015. WD patients were diagnosed by King's protocol and 23 patients were confirmed by genetic analysis. WD is classified into WD-ALF and WD non-ALF. The values of serum Zn, copper, ceruloplasmin(CP) and liver function tests were collected. Results: Our study demonstrates, a significantly lower level of serum Zn and corrected Zn in WD-ALF compare to WD non-ALF and ALF of indeterminate cause. Conclusion: The present study showed that the dramatic aberrance of serum Zn in WD-ALF can discriminate WD-ALF from indeterminate ALF. (Table Presented).",0
